0,225,20,栗树,20,2,8,0,
0,280,380,栗树,20,2,8,0,
0,340,80,栗树,20,2,8,0,
0,60,300,栗树,60,2,9,0,
0,420,95,栗树1,50,3,180,0,
0,570,120,栗树2,80,3,180,0,
0,615,110,栗树1,50,3,180,0,
0,560,200,栗树2,90,3,180,0,
0,620,370,栗树1,60,3,180,0,
0,395,420,栗树1,40,3,180,0,
0,475,500,栗树2,90,3,180,0,
0,405,515,栗树1,30,3,180,0,
0,500,400,栗树2,50,3,120,0,
0,510,410,栗树1,50,3,120,0,
0,510,410,栗树2,50,3,120,0,
0,560,320,栗树1,90,3,120,0,
0,480,450,栗树2,60,3,120,0,
0,600,400,栗树1,70,3,120,0,
0,600,400,栗树2,80,3,120,0,
0,610,405,栗树1,60,3,120,0,
0,650,420,栗树2,30,3,120,0,
0,300,410,栗树1,50,3,180,0,
0,180,420,栗树2,50,3,180,0,
0,110,425,栗树1,70,3,180,0,
0,110,440,栗树2,70,3,180,0,
0,220,470,栗树1,70,3,180,0,
0,140,500,栗树2,50,3,180,0,
0,130,510,栗树1,70,3,180,0,
0,165,550,栗树2,60,3,180,0,
0,340,550,栗树1,50,3,180,0,
0,340,550,栗树2,50,3,180,0,
0,110,60,黑檀树,70,2,10,0,
0,110,80,黑檀树,60,2,10,0,
0,220,60,黑檀树,60,2,10,0,
0,150,130,黑檀树,50,2,10,0,
0,140,100,黑檀树,50,2,10,0,
0,90,240,黑檀树,60,2,10,0,
0,65,185,黑檀树,30,2,10,0,
0,120,200,黑檀树,60,2,10,0,
0,310,95,黑檀树,45,2,10,0,
0,225,20,黑檀树,20,2,10,0,
0,280,380,黑檀树,20,2,10,0,
0,340,80,黑檀树,20,2,10,0,
0,60,300,黑檀树,60,2,10,0,
0,420,95,黑檀树,50,2,10,0,
0,570,120,黑檀树,60,2,10,0,
0,615,110,黑檀树,50,2,10,0,
0,560,200,黑檀树,90,2,10,0,
0,620,370,黑檀树,60,2,10,0,
0,395,420,黑檀树,40,2,10,0,
0,475,500,黑檀树,90,2,10,0,
0,405,515,黑檀树,30,2,10,0,
0,500,400,黑檀树,50,2,10,0,
0,510,410,黑檀树,50,2,10,0,
0,510,410,黑檀树,50,2,10,0,
0,560,320,黑檀树,90,2,10,0,
0,480,450,黑檀树,60,2,10,0,
0,600,400,黑檀树,70,2,10,0,
0,600,400,黑檀树,80,2,10,0,
0,610,405,黑檀树,60,2,10,0,
0,650,420,黑檀树,30,2,10,0,
0,300,410,黑檀树,50,2,10,0,
0,180,420,黑檀树,50,2,10,0,
0,110,425,黑檀树,70,2,10,0,
0,110,440,黑檀树,70,2,10,0,
0,220,270,黑檀树,70,2,10,0,
0,140,500,黑檀树,50,2,10,0,
0,130,510,黑檀树,70,2,10,0,
0,165,550,黑檀树,60,2,10,0,
0,340,550,黑檀树,50,2,10,0,
0,340,550,黑檀树,50,2,10,0,
0,110,60,黑檀树,70,2,9,0,
0,110,80,黑檀树,60,2,9,0,
0,220,60,黑檀树,60,2,9,0,
0,150,130,黑檀树,50,2,9,0,
0,140,100,黑檀树,50,2,9,0,
0,90,240,黑檀树,60,2,9,0,
0,65,185,黑檀树,30,2,9,0,
0,120,200,黑檀树,60,2,9,0,
0,310,95,黑檀树,45,2,9,0,
0,225,20,黑檀树,20,2,8,0,
0,280,380,黑檀树,20,2,8,0,
0,340,80,黑檀树,20,2,8,0,
0,60,300,黑檀树,60,2,9,0,
0,110,60,樱桃树,70,2,10,0,
0,110,80,樱桃树,60,2,10,0,
0,220,60,樱桃树,60,2,10,0,
0,150,130,樱桃树,50,2,10,0,
0,140,100,樱桃树,50,2,10,0,
0,90,240,樱桃树,60,2,10,0,
0,65,185,樱桃树,30,2,10,0,
0,120,200,樱桃树,60,2,10,0,
0,310,95,樱桃树,45,2,10,0,
0,225,20,樱桃树,20,2,10,0,
0,280,380,樱桃树,20,2,10,0,
0,340,80,樱桃树,20,2,10,0,
0,60,300,樱桃树,60,2,10,0,
0,420,95,樱桃树,50,2,10,0,
0,570,120,樱桃树,80,2,10,0,
0,615,110,樱桃树,50,2,10,0,
0,560,200,樱桃树,90,2,10,0,
0,620,370,樱桃树,60,2,10,0,
0,395,420,樱桃树,40,2,10,0,
0,475,500,樱桃树,90,2,10,0,
0,405,515,樱桃树,30,2,10,0,
0,500,400,樱桃树,50,2,10,0,
0,510,410,樱桃树,50,2,10,0,
0,510,410,樱桃树,50,2,10,0,
0,560,320,樱桃树,90,2,10,0,
0,480,450,樱桃树,60,2,10,0,
0,600,400,樱桃树,70,2,10,0,
0,600,400,樱桃树,80,2,10,0,
0,610,405,樱桃树,60,2,10,0,
0,650,420,樱桃树,30,2,10,0,
0,300,410,樱桃树,50,2,10,0,
0,180,420,樱桃树,50,2,10,0,
0,110,425,樱桃树,70,2,10,0,
0,110,440,樱桃树,70,2,10,0,
0,220,470,樱桃树,70,2,10,0,
0,140,500,樱桃树,50,2,10,0,
0,130,510,樱桃树,70,2,10,0,
0,165,550,樱桃树,60,2,10,0,
0,340,550,樱桃树,50,2,10,0,
0,340,550,樱桃树,50,2,10,0,
0,110,60,樱桃树,70,2,9,0,
0,110,80,樱桃树,60,2,9,0,
0,220,60,樱桃树,60,2,9,0,
0,150,130,樱桃树,50,2,9,0,
0,140,100,樱桃树,50,2,9,0,
0,90,240,樱桃树,60,2,9,0,
0,65,185,樱桃树,30,2,9,0,
0,120,200,樱桃树,60,2,9,0,
0,310,95,樱桃树,45,2,5,0,
0,225,20,樱桃树,20,2,8,0,
0,280,380,樱桃树,20,2,8,0,
0,340,80,樱桃树,20,2,8,0,
0,60,300,樱桃树,60,2,9,0,
0,110,60,大蘑菇,70,2,10,0,
0,110,80,大蘑菇,60,2,10,0,
0,220,60,大蘑菇,60,2,10,0,
0,150,130,大蘑菇,50,2,10,0,
0,140,100,大蘑菇,50,2,10,0,
0,90,240,大蘑菇,60,2,10,0,
0,65,185,大蘑菇,30,2,10,0,
0,120,200,大蘑菇,60,2,10,0,
0,310,95,大蘑菇,45,2,10,0,
0,225,20,大蘑菇,20,2,10,0,
0,280,380,大蘑菇,20,2,10,0,
0,340,80,大蘑菇,20,2,10,0,
0,60,300,大蘑菇,60,2,10,0,
0,420,95,大蘑菇,50,2,10,0,
0,570,120,大蘑菇,80,2,10,0,
0,615,110,大蘑菇,50,2,10,0,
0,560,200,大蘑菇,90,2,10,0,
0,620,370,大蘑菇,60,2,10,0,
0,395,420,大蘑菇,40,2,10,0,
0,475,500,大蘑菇,90,2,10,0,
0,405,515,大蘑菇,30,2,10,0,
0,500,400,大蘑菇,50,2,10,0,
0,510,410,大蘑菇,50,2,10,0,
0,510,410,大蘑菇,50,2,10,0,
0,560,320,大蘑菇,90,2,10,0,
0,480,450,大蘑菇,60,2,10,0,
0,600,400,大蘑菇,70,2,10,0,
0,600,400,大蘑菇,80,2,10,0,
0,610,405,大蘑菇,60,2,10,0,
0,650,420,大蘑菇,30,2,10,0,
0,300,410,大蘑菇,50,2,10,0,
0,180,420,大蘑菇,50,2,10,0,
0,110,425,大蘑菇,70,2,10,0,
0,110,440,大蘑菇,70,2,10,0,
0,220,470,大蘑菇,70,2,10,0,
0,140,500,大蘑菇,50,2,10,0,
0,130,510,大蘑菇,70,2,10,0,
0,165,550,大蘑菇,60,2,10,0,
0,340,550,大蘑菇,50,2,10,0,
0,340,550,大蘑菇,50,2,10,0,
0,110,60,大蘑菇,70,2,9,0,
0,110,80,大蘑菇,60,2,9,0,
0,220,60,大蘑菇,60,2,9,0,
0,150,130,大蘑菇,50,2,9,0,
0,140,100,大蘑菇,50,2,9,0,
0,90,240,大蘑菇,60,2,6,0,
0,65,185,大蘑菇,30,2,9,0,
0,120,200,大蘑菇,60,2,9,0,
0,310,95,大蘑菇,45,2,5,0,
0,225,20,大蘑菇,20,2,8,0,
0,280,380,大蘑菇,20,2,8,0,
0,340,80,大蘑菇,20,2,8,0,
0,60,300,大蘑菇,60,2,9,0,
0,660,89,皇宫弓箭手,0,1,10,5,
0,666,95,皇宫弓箭手,0,1,10,5,
0,665,94,皇宫弓箭手,0,1,10,5,
0,296,254,皇宫守卫,0,1,10,5,
0,300,207,皇宫弓箭手,0,1,10,5,
0,310,227,皇宫弓箭手,0,1,10,5,
0,313,230,皇宫弓箭手,0,1,10,5,
0,310,283,皇宫弓箭手,0,1,10,0,
0,329,289,皇宫弓箭手,0,1,10,5,
0,355,280,皇宫弓箭手,0,1,10,5,
0,365,302,皇宫弓箭手,0,1,10,3,
0,374,291,皇宫弓箭手,0,1,10,5,
0,335,272,皇宫弓箭手,0,1,10,5,
0,321,257,皇宫弓箭手,0,1,10,3,
0,301,319,皇宫弓箭手,0,1,10,3,
0,335,309,皇宫弓箭手,0,1,10,0,
0,339,313,皇宫弓箭手,0,1,10,0,
0,320,42,皇宫弓箭手,0,1,10,5,
0,326,48,皇宫弓箭手,0,1,10,5,
0,295,624,弓箭卫士,0,1,10,3,
0,275,212,皇宫守卫,0,1,10,7,
0,280,207,皇宫守卫,0,1,10,7,
0,409,189,皇宫守卫,0,1,10,1,
0,403,183,皇宫守卫,0,1,10,1,
0,282,321,皇宫守卫,0,1,10,5,
0,276,315,皇宫守卫,0,1,10,5,
0,293,251,皇宫守卫,0,1,10,5,
0,324,208,皇宫守卫,0,1,10,5,
0,331,213,皇宫守卫,0,1,10,5,
0,335,255,皇宫守卫,0,1,10,5,
0,339,259,皇宫守卫,0,1,10,5,
0,276,604,皇宫守卫,0,1,10,7,
0,280,600,皇宫守卫,0,1,10,7,
0,328,604,皇宫守卫,0,1,10,1,
0,331,607,皇宫守卫,0,1,10,1,
0,280,660,皇宫守卫,0,1,10,5,
0,277,657,皇宫守卫,0,1,10,5,
0,353,238,皇宫守卫,0,1,0,0,BichonWall/Guard-NorthEast
0,313,249,皇宫守卫,0,1,0,0,BichonWall/Guard-NorthWest
0,341,275,皇宫守卫,0,1,0,0,BichonWall/Guard-SouthEast
0,319,270,皇宫守卫,0,1,0,0,BichonWall/Guard-SouthWest
0,266,190,皇宫弓箭手,0,1,0,7,BichonWall/Archer-NorthEast
0,260,196,皇宫弓箭手,0,1,0,7,BichonWall/Archer-NorthWest
0,261,329,皇宫弓箭手,0,1,0,3,BichonWall/Archer-WestNorth
0,268,336,皇宫弓箭手,0,1,0,3,BichonWall/Archer-WestSouth
0,398,341,皇宫弓箭手,0,1,0,5,BichonWall/Archer-SouthWest
0,404,334,皇宫弓箭手,0,1,0,5,BichonWall/Archer-SouthEast
0,424,171,皇宫弓箭手,0,1,0,1,BichonWall/Archer-EastSouth
0,417,164,皇宫弓箭手,0,1,0,1,BichonWall/Archer-EastNorth
0,342,190,皇宫守卫,0,1,0,5,
0,347,195,皇宫守卫,0,1,0,5,
0,384,325,皇宫守卫,0,1,0,3,
0,384,321,皇宫守卫,0,1,0,3,
0,331,215,皇宫守卫,0,0,0,0,
0,291,620,守卫,0,1,0,0,
0,288,616,鸡,40,10,9,0,
0110,8,12,教练,0,1,0,3,
0110,8,5,守卫1,0,1,0,3,
0111,8,12,训练怪物,0,1,0,3,
0111,8,5,守卫1,0,1,0,3,
0112,8,12,教练,0,1,0,3,
0112,8,5,守卫1,0,1,0,3,
0137,21,11,训练怪物,0,1,0,3,
0137,8,24,教练,0,1,0,3,
D011,200,200,骷髅兵,200,60,3,0,
D011,200,200,骷髅勇士,200,60,3,0,
D011,200,200,蝎子,200,50,3,0,
D011,200,200,洞穴蝙蝠,200,15,3,0,
D011,200,200,洞穴蝙蝠,200,25,3,0,
D011,200,200,洞穴蛆虫,200,50,3,0,
D011,200,200,骷髅精英,200,1,60,0,
D011,200,200,骷髅兵0,200,1,20,0,
D011,200,200,骷髅勇士0,200,1,20,0,
D011,200,200,洞穴蝙蝠0,200,1,20,0,
D012,200,200,骷髅兵,200,40,3,0,
D012,200,200,骷髅勇士,200,60,3,0,
D012,200,200,骷髅战士,200,60,3,0,
D012,200,200,斧头骷髅兵,200,50,3,0,
D012,200,200,蝎子,200,40,3,0,
D012,200,200,洞穴蛆虫,200,30,3,0,
D012,200,200,洞穴蝙蝠,200,20,3,0,
D012,200,200,洞穴蝙蝠,200,20,3,0,
D012,200,200,洞穴蝙蝠,200,5,3,0,
D012,200,200,洞穴蝙蝠,200,10,3,0,
D012,200,200,洞穴蝙蝠,200,5,3,0,
D012,200,200,骷髅精英,200,2,30,0,
D012,200,200,骷髅兵0,200,1,20,0,
D012,200,200,骷髅勇士0,200,1,20,0,
D012,200,200,骷髅战士0,200,1,20,0,
D012,200,200,斧头骷髅兵0,200,1,20,0,
D012,200,200,洞穴蝙蝠0,200,1,20,0,
E001,50,50,洞穴蛆虫,50,15,23,0,
E001,50,50,骷髅勇士,50,25,23,0,
E001,50,50,斧头骷髅兵,50,15,23,0,
E001,50,50,骷髅战士,50,25,23,0,
E001,50,50,骷髅兵,50,20,23,0,
E001,50,50,洞穴蝙蝠,50,15,23,0,
E001,50,50,骷髅勇士0,50,1,120,0,
E001,50,50,骷髅战士0,50,1,120,0,
E002,50,50,洞穴蛆虫,50,15,23,0,
E002,50,50,骷髅勇士,50,25,23,0,
E002,50,50,斧头骷髅兵,50,15,23,0,
E002,50,50,骷髅战士,50,25,23,0,
E002,50,50,骷髅兵,50,20,23,0,
E002,50,50,洞穴蝙蝠,50,15,23,0,
E002,50,50,骷髅勇士0,50,1,120,0,
E002,50,50,骷髅战士0,50,1,120,0,
D001,200,200,蝎子,200,50,4,0,
D001,200,200,骷髅兵,200,80,4,0,
D001,200,200,骷髅勇士,200,80,4,0,
D001,200,200,洞穴蛆虫,200,40,4,0,
D001,200,200,洞穴蝙蝠,200,30,4,0,
D001,200,200,洞穴蝙蝠,200,30,4,0,
D001,200,200,骷髅勇士0,200,1,20,0,
D001,200,200,骷髅兵0,200,1,20,0,
D001,190,125,蝎子,30,10,3,0,
D001,250,260,骷髅兵,30,10,3,0,
D001,250,90,洞穴蝙蝠,30,10,3,0,
D001,30,30,洞穴蝙蝠,50,10,3,0,
D001,200,200,洞穴蝙蝠0,200,1,10,0,
D001,200,200,骷髅勇士,200,5,15,0,
D001,200,200,尸虫,500,2,10,0,
D002,200,200,洞穴蛆虫,200,40,3,0,
D002,200,200,骷髅勇士,200,80,3,0,
D002,200,200,斧头骷髅兵,200,40,3,0,
D002,200,200,骷髅战士,200,50,3,0,
D002,200,200,骷髅兵,200,40,3,0,
D002,200,200,洞穴蝙蝠,200,15,3,0,
D002,200,200,洞穴蝙蝠,200,20,3,0,
D002,300,230,洞穴蝙蝠,30,20,3,0,
D002,200,200,骷髅精英,200,1,60,0,
D002,200,200,骷髅勇士0,200,1,20,0,
D002,200,200,斧头骷髅兵0,200,1,20,0,
D002,200,200,骷髅战士0,200,1,20,0,
D002,200,200,骷髅兵0,200,1,20,0,
D002,200,200,洞穴蝙蝠0,200,1,10,0,
D002,200,200,骷髅勇士,200,10,15,0,
D002,146,245,变态射手,2000,100,100,0,
DM002,18,16,半兽守卫,20,5,20,0,
DM002,18,16,半兽国王之魂,20,1,30,0,
D003,200,200,洞穴蛆虫,200,40,3,0,
D003,200,200,骷髅勇士,200,60,3,0,
D003,200,200,斧头骷髅兵,200,40,3,0,
D003,200,200,骷髅战士,200,60,3,0,
D003,200,200,骷髅兵,200,50,3,0,
D003,200,200,洞穴蝙蝠,200,20,3,0,
D003,200,200,洞穴蝙蝠,200,20,3,0,
D003,200,200,骷髅精英,200,2,30,0,
D003,200,200,骷髅勇士0,200,1,10,0,
D003,200,200,斧头骷髅兵0,200,1,10,0,
D003,200,200,骷髅战士0,200,1,10,0,
D003,200,200,骷髅兵0,200,1,10,0,
D003,200,200,洞穴蝙蝠0,200,1,10,0,
D003,200,200,骷髅精英9,200,10,15,0,
D003,200,200,尸虫,500,10,30,0,
D001A,200,200,蝎子,200,50,4,0,
D001A,200,200,古代骷髅兵,200,80,4,0,
D001A,200,200,古代骷髅战士,200,80,4,0,
D001A,200,200,洞穴蛆虫,200,40,4,0,
D001A,200,200,洞穴蝙蝠,200,30,4,0,
D001A,200,200,洞穴蝙蝠,200,30,4,0,
D001A,200,200,古代骷髅战士0,200,1,20,0,
D001A,200,200,古代骷髅兵0,200,1,20,0,
D001A,190,125,蝎子,30,10,3,0,
D001A,250,260,古代骷髅兵,30,10,3,0,
D001A,250,90,洞穴蝙蝠,30,10,3,0,
D001A,30,30,洞穴蝙蝠,50,10,3,0,
D002A,200,200,洞穴蛆虫,200,40,3,0,
D002A,200,200,古代骷髅战士,200,80,3,0,
D002A,200,200,古代斧头骷髅,200,40,3,0,
D002A,200,200,古代骷髅勇士,200,50,3,0,
D002A,200,200,古代骷髅兵,200,40,3,0,
D002A,200,200,洞穴蝙蝠,200,15,3,0,
D002A,200,200,洞穴蝙蝠,200,20,3,0,
D002A,300,230,洞穴蝙蝠,30,20,3,0,
D002A,200,200,古代骷髅勇士,200,100,10,0,
D002A,200,200,古代骷髅兵0,200,10,10,0,
D002A,200,200,古代骷髅兵0,200,10,20,0,
D002A,200,200,古代斧头骷髅0,200,10,20,0,
D002A,200,200,古代骷髅勇士0,200,10,20,0,
D002A,200,200,古代骷髅兵0,200,10,20,0,
D003A,200,200,洞穴蛆虫,200,40,3,0,
D003A,200,200,古代骷髅战士,200,60,3,0,
D003A,200,200,古代斧头骷髅,200,40,3,0,
D003A,200,200,古代骷髅勇士,200,60,3,0,
D003A,200,200,古代骷髅兵,200,50,3,0,
D003A,200,200,洞穴蝙蝠,200,20,3,0,
D003A,200,200,洞穴蝙蝠,200,20,3,0,
D003A,200,200,古代骷髅精英,200,2,30,0,
D003A,200,200,古代骷髅战士0,200,10,10,0,
D003A,200,200,古代斧头骷髅0,200,1,10,0,
D003A,200,200,古代骷髅勇士0,200,10,10,0,
D003A,200,200,古代骷髅兵0,200,10,10,0,
D003A,200,200,洞穴蝙蝠0,200,10,10,0,
D003A,200,200,古代骷髅勇士,200,10,10,0,
D401,100,100,僵尸2,100,75,10,0,
D401,100,100,僵尸3,100,75,10,0,
D401,100,100,洞穴蛆虫,100,45,10,0,
D401,100,100,僵尸20,100,1,80,0,
D401,100,100,僵尸30,100,1,80,0,
D411,50,50,僵尸2,50,40,9,0,
D411,50,50,僵尸20,50,1,60,0,
D411,50,50,尸虫,50,1,60,0,
D413,50,50,僵尸30,50,1,60,0,
D413,50,50,僵尸3,50,40,9,0,
D413,50,50,尸虫,500,1,60,0,
D402,100,100,僵尸2,100,75,8,0,
D402,100,100,僵尸3,100,75,8,0,
D402,100,100,洞穴蛆虫,100,45,8,0,
D402,136,108,僵尸2,0,1,120,0,
D402,100,100,僵尸20,100,1,80,0,
D402,100,100,僵尸30,100,1,80,0,
D402,100,100,高大食尸鬼,500,10,80,0,
D414,71,19,变态射手,500,1,10,0,
D404,100,100,僵尸1,100,30,8,0,
D404,100,100,僵尸3,100,75,8,0,
D404,100,100,僵尸4,100,75,8,0,
D404,100,100,食尸鬼,100,1,120,0,
D404,100,100,僵尸10,100,1,100,0,
D404,100,100,僵尸30,100,1,100,0,
D404,100,100,僵尸40,100,1,100,0,
D404,85,155,高大食尸鬼,500,10,10,0,
D404,100,155,尸虫,500,5,20,0,
D416,50,50,僵尸5,50,40,9,0,
D416,50,50,僵尸50,50,1,60,0,
D403,100,100,僵尸2,100,75,8,0,
D403,100,100,僵尸3,100,75,8,0,
D403,100,100,僵尸5,100,45,8,0,
D403,100,100,僵尸20,100,1,100,0,
D403,100,100,僵尸30,100,1,100,0,
D403,100,100,僵尸50,100,1,100,0,
D403,100,100,尸虫,0,3,10,0,
D412,50,50,僵尸4,50,40,9,0,
D412,50,50,僵尸40,50,1,60,0,
D405,100,100,僵尸1,100,15,8,0,
D405,100,100,僵尸4,100,75,8,0,
D405,100,100,僵尸5,100,90,8,0,
D405,100,100,食尸鬼,100,1,120,0,
D405,100,100,僵尸10,100,1,100,0,
D405,100,100,僵尸40,100,1,100,0,
D405,100,100,僵尸50,100,1,100,0,
D415,50,50,僵尸5,50,40,9,0,
D415,50,50,僵尸50,50,1,60,0,
D406,100,100,僵尸4,100,75,8,0,
D406,100,100,僵尸1,100,30,8,0,
D406,100,100,僵尸5,100,45,8,0,
D406,100,100,僵尸2,100,30,8,0,
D406,100,100,食尸鬼,100,1,120,0,
D406,100,100,僵尸40,100,1,100,0,
D406,100,100,僵尸10,100,1,100,0,
D406,100,100,僵尸50,100,1,100,0,
D406,100,100,僵尸20,100,1,100,0,
Q004,15,15,食尸鬼2,5,28,120,0,
Q004,15,15,食尸鬼,5,2,120,0,
Q004,120,15,高大食尸鬼,0,1,60,0,
E401,50,50,洞穴蛆虫,50,15,23,0,
E401,50,50,骷髅勇士,50,25,23,0,
E401,50,50,斧头骷髅兵,50,15,23,0,
E401,50,50,骷髅战士,50,25,23,0,
E401,50,50,骷髅兵,50,20,23,0,
E401,50,50,洞穴蝙蝠,50,15,23,0,
E401,50,50,骷髅勇士0,50,1,120,0,
E401,50,50,骷髅战士0,50,1,120,0,
E402,50,50,洞穴蛆虫,50,10,23,0,
E402,50,50,骷髅勇士,50,15,23,0,
E402,50,50,斧头骷髅兵,50,10,23,0,
E402,50,50,骷髅战士,50,15,23,0,
E402,50,50,骷髅兵,50,15,23,0,
E402,50,50,洞穴蝙蝠,50,10,23,0,
E402,50,50,僵尸1,50,10,23,0,
E402,50,50,僵尸2,50,8,23,0,
E402,50,50,僵尸3,50,8,23,0,
E402,50,50,僵尸4,50,8,23,0,
E402,50,50,僵尸5,50,8,23,0,
E402,50,50,骷髅战士0,50,1,120,0,
E402,50,50,僵尸10,50,1,120,0,
E403,50,50,洞穴蛆虫,50,4,23,0,
E403,50,50,骷髅勇士,50,10,23,0,
E403,50,50,斧头骷髅兵,50,4,23,0,
E403,50,50,骷髅战士,50,10,23,0,
E403,50,50,骷髅兵,50,6,23,0,
E403,50,50,洞穴蝙蝠,50,4,23,0,
E403,50,50,僵尸1,50,15,23,0,
E403,50,50,僵尸2,50,10,23,0,
E403,50,50,僵尸3,50,10,23,0,
E403,50,50,僵尸4,50,10,23,0,
E403,50,50,僵尸5,50,10,23,0,
E403,50,50,骷髅战士0,50,1,120,0,
E403,50,50,僵尸10,50,1,120,0,
E404,50,50,僵尸1,50,20,23,0,
E404,50,50,僵尸2,50,15,23,0,
E404,50,50,僵尸3,50,15,23,0,
E404,50,50,僵尸4,50,15,23,0,
E404,50,50,僵尸5,50,15,23,0,
E404,50,50,僵尸20,50,1,120,0,
E404,50,50,僵尸10,50,1,120,0,
1,145,60,森林雪人,80,10,3,0,
1,145,60,森林雪人,80,10,3,0,
1,302,164,半兽人,150,50,3,0,
1,302,164,半兽人战士,150,10,3,0,
1,302,164,半兽人勇士,150,1,120,0,
1,302,164,森林雪人,150,30,3,0,
1,352,382,半兽人,100,20,3,0,
1,352,382,半兽人战士,100,5,3,0,
1,352,382,半兽人勇士,100,1,120,0,
1,250,230,森林雪人,230,50,3,0,
1,250,230,半兽人,230,50,3,0,
1,250,230,半兽人战士,230,20,3,0,
1,250,230,半兽人勇士,230,1,60,0,
1,219,381,半兽人,100,20,3,0,
1,219,381,半兽人战士,100,5,3,0,
1,219,381,半兽人勇士,100,1,60,0,
1,219,381,森林雪人,100,30,3,0,
